Year,Semester,World region,Country,Administrative Division,Disease,Serotype/Subtype/Genotype,Animal Category,Event_id,Species,Outbreak_id,New outbreaks,Susceptible,Measuring units,Cases,Killed and disposed of,Slaughtered,Deaths,Vaccinated
2022,Jan-Jun 2022,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,37,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,187359,Animal,187359,134299,0,53060,1500
2022,Jan-Jun 2022,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,11,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,238,Animal,10,7,0,3,0
2022,Jan-Jun 2022,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Sheep",-,-,25,Animal,1,1,0,0,0
2022,Jan-Jun 2022,Africa,Nigeria,"Katsina","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,8,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Katsina","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,114539,Animal,114539,112347,0,2192,0
2022,Jan-Jun 2022,Africa,Nigeria,"Kebbi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Kebbi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,175,Animal,175,60,0,115,0
2022,Jan-Jun 2022,Africa,Nigeria,"Kogi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Kogi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,2000,Animal,2000,1950,0,50,0
2022,Jan-Jun 2022,Africa,Nigeria,"Nassarawa","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,7,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Nassarawa","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,30418,Animal,30418,20638,0,9780,0
2022,Jan-Jun 2022,Africa,Nigeria,"Nassarawa","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Nassarawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,40,Animal,2,2,0,0,0
2022,Jan-Jun 2022,Africa,Nigeria,"Niger","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,3,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Niger","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,5600,Animal,5600,4110,0,1490,0
2022,Jan-Jun 2022,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,37,Animal,2,1,0,1,0
2022,Jan-Jun 2022,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,90000,Animal,90000,83264,0,6736,0
2022,Jan-Jun 2022,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Osun","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,7,Animal,1,1,0,0,0
2022,Jan-Jun 2022,Africa,Nigeria,"Oyo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Oyo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,5,Animal,5,1,0,4,0
2022,Jan-Jun 2022,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,17,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,16493,Animal,15993,13774,0,2719,0
2022,Jan-Jun 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,37,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,655,Animal,35,21,0,14,0
2022,Jan-Jun 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,4,Animal,1,1,0,0,0
2022,Jan-Jun 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Wild,-,"Lion",-,-,6,Animal,1,1,0,0,0
2022,Jan-Jun 2022,Africa,Nigeria,"Zamfara","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2022,Jan-Jun 2022,Africa,Nigeria,"Zamfara","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,188000,Animal,188000,157500,0,30500,0
2022,Jul-Dec 2022,Africa,Nigeria,"Akwa Ibom","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,8,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Akwa Ibom","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,74,Animal,8,5,0,4,0
2022,Jul-Dec 2022,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,8,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,114,Animal,7,4,0,3,0
2022,Jul-Dec 2022,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,6,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Bayelsa","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Bayelsa","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,4000,Animal,4000,3259,0,741,0
2022,Jul-Dec 2022,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Benue","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,19,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,22,Animal,2,2,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Delta","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,13,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Delta","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,38320,Animal,38320,5788,0,32532,0
2022,Jul-Dec 2022,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,22,Animal,2,2,0,1,0
2022,Jul-Dec 2022,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,5,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,104,Animal,5,5,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Ekiti","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Ekiti","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,8,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Enugu","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Enugu","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,17,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,3,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,59,Animal,3,3,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,26,Animal,2,2,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Cattle",-,-,27,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,21,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Lagos","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,8,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Lagos","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,21435,Animal,21435,20750,0,685,0
2022,Jul-Dec 2022,Africa,Nigeria,"Niger","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Niger","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,300,Animal,300,0,0,300,0
2022,Jul-Dec 2022,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,3250,Animal,3250,1080,0,2170,0
2022,Jul-Dec 2022,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,13,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Osun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Osun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,350,Animal,350,105,0,245,0
2022,Jul-Dec 2022,Africa,Nigeria,"Oyo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Oyo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,2000,Animal,2000,1500,0,500,0
2022,Jul-Dec 2022,Africa,Nigeria,"Oyo","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Oyo","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,16,Animal,1,1,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,30000,Animal,30000,18000,0,12000,0
2022,Jul-Dec 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,73,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,2100,Animal,71,51,0,20,0
2022,Jul-Dec 2022,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,17,Animal,2,2,0,0,0
2022,Jul-Dec 2022,Africa,Nigeria,"Rivers","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Rivers","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,1450,Animal,1450,625,0,825,0
2022,Jul-Dec 2022,Africa,Nigeria,"Sokoto","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Sokoto","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,700,Animal,700,200,0,500,0
2022,Jul-Dec 2022,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2022,Jul-Dec 2022,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,5,Animal,1,1,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Bauchi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Bauchi","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,1000,Animal,1000,800,0,200,0
2023,Jan-Jun 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,7,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,65,Animal,5,5,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,13,Animal,2,2,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Ekiti","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Ekiti","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,609,Animal,609,304,0,305,0
2023,Jan-Jun 2023,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","",Domestic,-,"Dogs",-,-,29,Animal,2,2,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,7,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,104,Animal,7,7,0,0,22
2023,Jan-Jun 2023,Africa,Nigeria,"Imo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Imo","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,1000,Animal,1000,825,0,175,0
2023,Jan-Jun 2023,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,3,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,44,Animal,3,3,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,10,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Kano","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,26541,Animal,26541,20467,0,6074,0
2023,Jan-Jun 2023,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,4,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,70,Animal,4,4,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Katsina","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,2,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Katsina","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,41200,Animal,41200,29804,0,11396,0
2023,Jan-Jun 2023,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Ogun","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,17,Animal,1,1,0,0,0
2023,Jan-Jun 2023,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Plateau","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,1000,Animal,1000,820,0,180,0
2023,Jan-Jun 2023,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,21,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,276,Animal,21,18,1,3,0
2023,Jan-Jun 2023,Africa,Nigeria,"Rivers","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jan-Jun 2023,Africa,Nigeria,"Rivers","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,1800,Animal,1800,1650,0,150,0
2023,Jul-Dec 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,17,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,254,Animal,9,8,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,93,Animal,7,6,0,1,0
2023,Jul-Dec 2023,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Equidae",-,-,20,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,4,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,89,Animal,4,4,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,5,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Delta","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,116,Animal,5,4,0,1,0
2023,Jul-Dec 2023,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,39,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Ebonyi","Rabies virus (Inf. with)","RABV",Domestic,-,"Goats",-,-,36,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Ekiti","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Ekiti","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,46,Animal,2,2,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Federal Capital Territory","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,13,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,9,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,202,Animal,8,8,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Gombe","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,20,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Jigawa","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,47,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,7,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Kaduna","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,204,Animal,7,7,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,14,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,495,Animal,13,12,0,1,0
2023,Jul-Dec 2023,Africa,Nigeria,"Kano","Rabies virus (Inf. with)","RABV",Domestic,-,"Cattle",-,-,57,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Kebbi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,21,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Kogi","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Kogi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,9,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Lagos","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Lagos","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,6500,Animal,6500,5500,0,1000,0
2023,Jul-Dec 2023,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Niger","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,38,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Ogun","High pathogenicity avian influenza viruses (Inf. with) (poultry)","H5N1",Domestic,-,"Birds",-,-,5098,Animal,5098,3220,0,1878,0
2023,Jul-Dec 2023,Africa,Nigeria,"Ondo","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Ondo","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,39,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,38,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Plateau","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,2283,Animal,38,35,0,3,0
2023,Jul-Dec 2023,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,1,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Yobe","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,31,Animal,11,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Both animal categories,-,"",-,2,-,-,-,-,-,-,-
2023,Jul-Dec 2023,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,37,Animal,1,1,0,0,0
2023,Jul-Dec 2023,Africa,Nigeria,"Zamfara","Rabies virus (Inf. with)","RABV",Domestic,-,"Sheep",-,-,23,Animal,1,1,0,0,0
2024,Jan-Jun 2024,Africa,Nigeria,"Akwa Ibom","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Akwa Ibom","Rabies virus (Inf. with)","RABV",Domestic,-,"Cats",-,-,15,Animal,1,0,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,3,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Bauchi","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,78,Animal,3,3,0,1,0
2024,Jan-Jun 2024,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"",-,1,-,-,-,-,-,-,-
2024,Jan-Jun 2024,Africa,Nigeria,"Cross River","Rabies virus (Inf. with)","RABV",Domestic,-,"Dogs",-,-,38,Animal,1,1,0,0,0
